OUTCOME;P_0;P_1;score
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.97997647;0.02002353;48.9412441263
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9800929134;0.0199070866;49.2333676491
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
1;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9802853637;0.0197146363;49.7237356441
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9804000468;0.0195999532;50.0205299878
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9807025349;0.0192974651;50.8202776799
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
1;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9808129468;0.0191870532;51.1184774742
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9810004451;0.0189995549;51.6328119402
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
1;0.9811091854;0.0188908146;51.935779699
1;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9811091854;0.0188908146;51.935779699
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9814009369;0.0185990631;52.7661491132
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9815092529;0.0184907471;53.0811030832
0;0.9817949404;0.0182050596;53.929784465
0;0.9817949404;0.0182050596;53.929784465
0;0.9817949404;0.0182050596;53.929784465
0;0.9817949404;0.0182050596;53.929784465
0;0.9817949404;0.0182050596;53.929784465
0;0.9817949404;0.0182050596;53.929784465
0;0.9817949404;0.0182050596;53.929784465
0;0.9817949404;0.0182050596;53.929784465
0;0.9817949404;0.0182050596;53.929784465
0;0.9817949404;0.0182050596;53.929784465
